paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-36584296,36584296,The chaperone protein p32 stabilizes HIV-1 Tat and strengthens the p-TEFb/RNAPII/TAR complex promoting HIV transcription elongation.,direct,ptm_degradation,direct_target,central,"as control (SI Appendix, Fig. S1E). Isolated proteins were resolved by SDS-PAGE (SI Appendix, Fig. S1F ), gel excised, in-gel trypsin digested and subjected to mass spectrometry analysis (LC-MS/MS). A total of 161 proteins were identified and ranked based on enrichment from ChAP immunoprecipitates of cells treated with DMSO versus dCA (Fig. 1E). Among the top 30 candidates enriched in DMSO-treated cells (active LTR), we identified s",ChAP–MS Analysis of Transcriptionally Active and dCA-Silenced HIV-LTR Promoters.,none,high
pmid-36534283,36534283,Computational Modeling of IN-CTD/TAR Complex to Elucidate Additional Strategies to Inhibit HIV-1 Replication.,direct,interaction_cofactor,direct_target,central,"ssential for viral DNA integration into host genome and several integrase inhibitors are part of anti-retroviral regimens [1]. IN interacts with many essential host proteins including LEDGF [2] and INI1/SMARCB1 [3]. During HIV-1 late events, IN is synthesized as a part of Gag-Pol polyprotein, which is proteolytically cleaved to produce individual components upon maturation of the virus particles. Mature virions of HIV-1 typically",Introduction:,none,medium
pmid-36475726,36475726,"A Broad-Spectrum Antiviral Molecule, Protoporphyrin IX, Acts as a Moderator of HIV-1 Capsid Assembly by Targeting the Capsid Hexamer.",direct,localization_retention,direct_target,central,"les in distinct steps during HIV-1 replication, including reverse transcription, integration, nuclear entry, virus assembly, and maturation through CA–CA or CA–host factor interactions (8, 9). These functions of CA are fundamental for HIV-1 pathogenesis, making it an appealing target for antiviral therapy (10, 11). Over the past 20 years, numerous CA-targeting small molecules have been reported (reviewed in references [12, 13]",INTRODUCTION,none,medium
pmid-36464077,36464077,RBM24 inhibits the translation of SARS-CoV-2 polyproteins by targeting the 5'-untranslated region.,indirect,localization_retention,pathway_or_context,supporting,"2, which attaches to the angiotensin-converting enzyme 2 (ACE2) receptor on the host cell surface (Zhou et al., 2020), following by triggering membrane fusion, viral entry, and infection. Then the uncoated genomic RNA is translated into pp1a and pp1ab polyproteins, which are then cleaved into a total of 16 nonstructural proteins (Nsps) and subsequently assembled into the transcription/replication machinery. The replication and",Introduction,reviewer_calibration,medium
pmid-36314049,36314049,HIV-induced membraneless organelles orchestrate post-nuclear entry steps.,direct,localization_retention,direct_target,central,"r, and underlying mechanism behind the establishment of these organelles are still unknown. Here, we distinguish the topological duplicity of the post-nuclear viral entry phases: the early and the late. Early post-nuclear entry steps involve the formation of the HIV-induced membraneless organelles (HIV-1 MLOs), composed of CPSF6 clusters enlarged with viral factors. Late post-nuclear entry steps are characterized by the comple",Introduction,none,medium
pmid-36499678,36499678,Regulation of Epstein-Barr Virus Minor Capsid Protein BORF1 by TRIM5α.,indirect,ptm_degradation,pathway_or_context,supporting,"Tripartite motif 5 alpha (TRIM5α) is a species-specific restriction factor that is known to act against human immunodeficiency virus type 1 (HIV-1) infection in Rhesus monkeys and N-tropic murine leukemia virus (N-MLV) infection in humans [1,2]. TRIM5α comprises four major domains: RING, B-box, coiled-coil, and B30.2 (PRY/SPRY) [3,4",1. Introduction,reviewer_calibration,low
pmid-36285453,36285453,FBXO34 promotes latent HIV-1 activation by post-transcriptional modulation.,direct,ptm_degradation,direct_target,central,"the HIV-1 LTR, including EZH2 [17,18], HDAC1/2 [16–21] and histone methylase [22,23]; (3) inadequate availability of transcription factors at HIV LTR, such as NF-κB [24,25], positive transcription elongation factor b (P-TEFb or CDK9/CycinT1) [26,27], HIV-1 Tat [28,29], and others [30–32]. Recently, based on the above-mentioned understanding of the mechanism of HIV-1 latency and maintenance, a variety of drugs that interf",Introduction,none,high
pmid-36215666,36215666,The Autophagy Receptor TAX1BP1 (T6BP) improves antigen presentation by MHC-II molecules.,indirect,ptm_degradation,pathway_or_context,supporting,"he invariant chain (called Ii or CD74), and the chaperon proteins HLA‐DM/HLA‐DO (Reith et al, 2005). The transmembrane α‐ and β‐chains are assembled within the endoplasmic reticulum (ER), where they associate with CD74 leading to the formation of nonameric αβ‐CD74 complexes that traffic into late endo‐lysosomal compartments named MIIC (Bakke & Dobberstein, 1990; Lotteau et al, 1990; Neefjes et al, 1990; Roche et al, 1991). In the MIIC, C",Introduction,reviewer_calibration,medium
pmid-36115853,36115853,Mechanistic understanding of human SLFN11.,indirect,interaction_cofactor,pathway_or_context,supporting,"Human Schlafen 11 (SLFN11) acts as a potent restriction factor of certain retroviruses, such as the human immunodeficiency virus 1 (HIV-1)1. SLFN11 binds tRNAs and counteracts changes in the tRNA repertoire induced by HIV-1 infections1. This results in the inhibition of viral protein expression in a codon-usage-dependent",Introduction,reviewer_calibration,medium
pmid-36074777,36074777,Arbovirus-vector protein interactomics identifies Loquacious as a co-factor for dengue virus replication in Aedes mosquitoes.,direct,ptm_degradation,direct_target,central,". Flaviviruses have a single-stranded (ss), positive-sense RNA genome that is translated upon release into the host cell and replicated at the membrane of the endoplasmic reticulum (ER), where viral proteins hijack the host cell machinery to form membrane invaginations functioning as viral replication organelles [7]. While structural proteins are essential for viral entry, assembly and release of viral particles, non-structural (NS) pro",Introduction,none,high
pmid-36015010,36015010,Application of CRISPR-Cas9 Gene Editing for HIV Host Factor Discovery and Validation.,direct,ptm_degradation,direct_target,central,"teins required for successful production of new, infectious virions. Given this limited repertoire of viral proteins, every step of the HIV lifecycle—including viral entry, reverse transcription, cytoplasmic transport, uncoating, nuclear entry, proviral integration, transcription, translation, assembly and egress—is mediated by, and dependent on, host proteins, nucleic acids, and metabolites collectively known as host factors [",1. Introduction,none,high
pmid-35939522,35939522,TMEM41B and VMP1 modulate cellular lipid and energy metabolism for facilitating dengue virus infection.,direct,localization_retention,direct_target,central,"no specific antiviral therapeutics against DENV, and the only licensed vaccine is limited to individuals with pre-existing DENV immunity [2,3]. Deciphering the host factors that promote or restrict DENV infection and replication is essential for developing effective therapeutics against the virus [4]. Hitherto, several independent studies including multiple genetic screenings have shown that the endoplasmic reticulum (ER) and a",Introduction,none,high
pmid-35914008,35914008,KSHV RTA antagonizes SMC5/6 complex-induced viral chromatin compaction by hijacking the ubiquitin-proteasome system.,direct,ptm_degradation,direct_target,central,"ediate-early gene encoded by ORF50, is the switch protein for reactivation of KSHV from latency. In addition to transcription activation, RTA can function as a ubiquitin E3 ligase. It has been shown that RTA can specifically target IRF7, MyD88, TRIF, NF-κB and HLA-DRα for proteasomal degradation as a mechanism to antagonize innate immunity [12–14]. In addition, RTA can also recruit and stabilize the cellular ubiquitin ligase",Introduction,none,medium
pmid-35891536,35891536,Phosphomimetic S207D Lysyl-tRNA Synthetase Binds HIV-1 5'UTR in an Open Conformation and Increases RNA Dynamics.,direct,localization_retention,direct_target,central,"ian tRNAs are virtually always protein-bound [3] and are generally present in the aminoacylated state inside cells [4]. Lysyl–tRNA synthetase (LysRS), the only cellular factor known to interact specifically with all tRNALys isoacceptors, is selectively packaged into HIV-1 [5]. LysRS and tRNALys are packaged in equimolar proportions, and siRNA knockdown of LysRS resulted in similarly reduced levels (~70%) of tRNALys packaging and vi",1. Introduction,none,high
