paper_id,pmid,pmcid,doi,title,year,final_decision,final_rationale,selection_basis,fulltext_access_status,normalized_source_type,normalized_path,review_confidence
pmid-35836293,35836293,PMC9284890,10.1186/s12985-022-01848-5,PPP2R5D promotes hepatitis C virus infection by binding to viral NS5B and enhancing viral RNA replication.,2022,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9284890.json,high
pmid-35834589,35834589,PMC9321775,10.1371/journal.ppat.1010717,A specific EMC subunit supports Dengue virus infection by promoting virus membrane fusion essential for cytosolic genome delivery.,2022,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9321775.json,medium
pmid-35654986,35654986,PMC9160517,10.1038/s41598-022-13373-0,The impact of the suppression of highly connected protein interactions on the corona virus infection.,2022,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9160517.json,medium
pmid-35618710,35618710,PMC9135752,10.1038/s41467-022-30609-9,SARS-CoV-2 ORF7a potently inhibits the antiviral effect of the host factor SERINC5.,2022,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9135752.json,medium
pmid-35545034,35545034,PMC9136943,10.1016/j.celrep.2022.110797,Interactomic analysis reveals a homeostatic role for the HIV restriction factor TRIM5α in mitophagy.,2022,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9136943.json,high
pmid-35494555,35494555,PMC9052817,10.1177/11779322221092944,From Beginning to End: Expanding the SERINC3 Interactome Through an in silico Analysis.,2022,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9052817.json,medium
pmid-35452674,35452674,PMC9133654,10.1016/j.jbc.2022.101956,The cargo adapter protein CLINT1 is phosphorylated by the Numb-associated kinase BIKE and mediates dengue virus infection.,2022,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9133654.json,high
pmid-35369502,35369502,PMC8969595,10.3389/fmicb.2022.849084,MxB Disrupts Hepatitis C Virus NS5A-CypA Complex: Insights From a Combined Theoretical and Experimental Approach.,2022,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8969595.json,medium
pmid-35320713,35320713,PMC10496643,10.1016/j.celrep.2022.110544,Functional interactomes of the Ebola virus polymerase identified by proximity proteomics in the context of viral replication.,2022,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC10496643.json,high
pmid-35297672,35297672,PMC9006913,10.1128/jvi.01995-21,The Human Liver-Expressed Lectin CD302 Restricts Hepatitis C Virus Infection.,2022,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9006913.json,medium
pmid-35263388,35263388,PMC8906592,10.1371/journal.ppat.1010322,Reovirus infection is regulated by NPC1 and endosomal cholesterol homeostasis.,2022,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8906592.json,medium
pmid-35259395,35259395,PMC8980627,10.1016/j.jbc.2022.101805,Host AKT-mediated phosphorylation of HIV-1 accessory protein Vif potentiates infectivity via enhanced degradation of the restriction factor APOBEC3G.,2022,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8980627.json,medium
pmid-35130329,35130329,PMC8853643,10.1371/journal.ppat.1010310,SPCS1-Dependent E2-p7 processing determines HCV Assembly efficiency.,2022,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8853643.json,medium
pmid-35105802,35105802,PMC8832970,10.1073/pnas.2108173119,Human cytomegalovirus protein RL1 degrades the antiviral factor SLFN11 via recruitment of the CRL4 E3 ubiquitin ligase complex.,2022,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8832970.json,medium
pmid-35041523,35041523,PMC8725591,10.1128/mbio.01979-21,Differential Expression of CREM/ICER Isoforms Is Associated with the Spontaneous Control of HIV Infection.,2022,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8725591.json,medium
pmid-34737357,34737357,PMC8566969,10.1038/s41422-021-00581-y,Comparison of viral RNA-host protein interactomes across pathogenic RNA viruses informs rapid antiviral drug discovery for SARS-CoV-2.,2022,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8566969.json,medium
pmid-34730388,34730388,PMC8791264,10.1128/JVI.01610-21,BST2 Suppresses LINE-1 Retrotransposition by Reducing the Promoter Activity of LINE-1 5' UTR.,2022,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8791264.json,medium
pmid-34314873,34314873,PMC9880813,10.1016/j.gpb.2021.02.008,A Yeast BiFC-seq Method for Genome-wide Interactome Mapping.,2022,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC9880813.json,medium
pmid-34933450,34933450,PMC8689460,10.1128/mBio.02113-21,Interferon-Induced Transmembrane Proteins Inhibit Infection by the Kaposi's Sarcoma-Associated Herpesvirus and the Related Rhesus Monkey Rhadinovirus in a Cell-Specific Manner.,2021,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8689460.json,medium
pmid-34824224,34824224,PMC8616905,10.1038/s41467-021-27177-9,A structured RNA motif locks Argonaute2:miR-122 onto the 5' end of the HCV genome.,2021,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8616905.json,high
pmid-34745452,34745452,PMC8531761,10.1016/j.csbj.2021.09.017,"An Ebola, Neisseria and Trypanosoma human protein interaction census reveals a conserved human protein cluster targeted by various human pathogens.",2021,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8531761.json,medium
pmid-34697376,34697376,PMC8545964,10.1038/s41598-021-00415-2,HIV-2 Vpx neutralizes host restriction factor SAMHD1 to promote viral pathogenesis.,2021,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8545964.json,medium
pmid-34696522,34696522,PMC8540793,10.3390/v13102092,The Biogenesis of Dengue Virus Replication Organelles Requires the ATPase Activity of Valosin-Containing Protein.,2021,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8540793.json,high
pmid-34685704,34685704,PMC8534522,10.3390/cells10102723,"The LEDGF/p75 Integrase Binding Domain Interactome Contributes to the Survival, Clonogenicity, and Tumorsphere Formation of Docetaxel-Resistant Prostate Cancer Cells.",2021,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8534522.json,medium
pmid-34613803,34613803,PMC8610598,10.1128/JVI.01445-21,HIV-1 CA Inhibitors Are Antagonized by Inositol Phosphate Stabilization of the Viral Capsid in Cells.,2021,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8610598.json,medium
pmid-34586867,34586867,PMC8610583,10.1128/JVI.00596-21,Genome-Wide CRISPR Screen Identifies RACK1 as a Critical Host Factor for Flavivirus Replication.,2021,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8610583.json,medium
