paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-37628682,37628682,A Rare Pathological Phenotype of Endometrioid Serous and Clear-Cell Ovarian Cancer with PIK3CA Mutations in Relation to The Excellent Response of Alpelisib.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": A Rare Pathological Phenotype of Endometrioid Serous and Clear-Cell Ovarian Cancer with PIK3CA Mutations in Relation to The Excellent Response of Alpelisib 1. Introduction Among the gynecological cancers, ovarian cancer is the second-most prevalent and most lethal type. In Turkey, it is the seventh-most common cancer among women [ 1 , 2 , 3 ]. It is heterogeneous disease with varying",none,high
pmid-37623743,37623743,"STX-478, a Mutant-Selective, Allosteric PI3Kα Inhibitor Spares Metabolic Dysfunction and Improves Therapeutic Response in PI3Kα-Mutant Xenografts.",direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutant"": STX-478, a Mutant-Selective, Allosteric PI3Kα Inhibitor Spares Metabolic Dysfunction and Improves Therapeutic Response in PI3Kα-Mutant Xenografts INTRODUCTION The phosphoinositide 3-kinase (PI3K)/AKT axis is pivotal in the development of cancer ( 1, 2 ), with oncogenic genetic alterations in PI3Kα occurring i",none,high
pmid-37553597,37553597,BYL719 reverses gefitinib-resistance induced by PI3K/AKT activation in non-small cell lung cancer cells.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""byl719"": BYL719 reverses gefitinib-resistance induced by PI3K/AKT activation in non-small cell lung cancer cells Introduction With an estimated 1.8 million deaths and 2.2 million new cancer cases, lung cancer maintains the leading cause of cancer death and is the second most commonly diagnosed cancer in 202",none,high
pmid-37511178,37511178,Real-World Use of Highly Sensitive Liquid Biopsy Monitoring in Metastatic Breast Cancer Patients Treated with Endocrine Agents after Exposure to Aromatase Inhibitors.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her2"": th in women worldwide, with the majority of cases attributable to the hormone receptor-positive and HER2-negative (HR+/HER2-) subtype [ 1 ]. Among patients with metastatic disease (mBC) of this subtype, the emergence of endocrine resistance is virtually universal and associated with progressively inferior responses to subsequent treatments, mainly chemotherapy-based regimens. The advent of molecul",none,high
pmid-37501404,37501404,Activation of the EGFR/PI3K/AKT pathway limits the efficacy of trametinib treatment in head and neck cancer.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": Activation of the EGFR/PI3K/AKT pathway limits the efficacy of trametinib treatment in head and neck cancer Abbreviations 4NQO 4‐nitroquinoline 1‐oxide BSA bovine serum albumin CMC carboxymethylcellulose DMSO dimethyl sulfoxide EGFR epidermal growth factor receptor HNSCC head and neck squamous cell carcinoma i.p. intraperiton",none,high
pmid-37493631,37493631,CBF-Beta Mitigates PI3K-Alpha-Specific Inhibitor Killing through PIM1 in PIK3CA-Mutant Gastric Cancer.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pi3k-alpha"": CBF-beta mitigates PI3K-alpha-specific inhibitor killing through PIM1 in PIK3CA mutant gastric cancer INTRODUCTION The phosphoinositide 3-kinase (PI3K/AKT/mTOR) signaling pathway regulates a number of crucial cellular functions such as proliferation, survival, differentiation, protein translation and glucose metaboli",none,high
pmid-37477144,37477144,Efficacy of combined targeted therapy with PI3K and CDK4/6 or PARP and WEE1 inhibitors in neuroblastoma cell lines.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""cdk4/6"": Efficacy of combined targeted therapy with PI3K and CDK4/6 or PARP and WEE1 inhibitors in neuroblastoma cell lines Introduction Neuroblastoma (NB) is the most frequently diagnosed cancer during the first year of life and has genetic, morphological and clinical heterogeneity and can spontaneously regress or progress aggressively, with many patients s",none,high
pmid-37469415,37469415,The effect of the alpha-specific PI3K inhibitor alpelisib combined with anti-HER2 therapy in HER2+/PIK3CA mutant breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": The effect of the alpha-specific PI3K inhibitor alpelisib combined with anti-HER2 therapy in HER2+/PIK3CA mutant breast cancer Introduction The human epidermal growth factor receptor-2 (HER2) is amplified or overexpressed in around 15-20% of breast cancers. HER2-positive breast cancer is an aggressive disease historically associated with high re",none,high
pmid-37380669,37380669,Targeted treatment of severe vascular malformations harboring PIK3CA and TEK mutations with alpelisib is highly effective with limited toxicity.,direct,resistance_mechanism_or_response_biomarker,direct_target,central,resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": Targeted treatment of severe vascular malformations harboring PIK3CA and TEK mutations with alpelisib is highly effective with limited toxicity Introduction Vascular anomalies (VA) are a large and diverse group of diseases characterized by abnormal growth and development of blood or lymphatic vessels. They are associated with diverse symptomatology and often",none,high
pmid-37348428,37348428,P110α inhibitor alpelisib exhibits a synergistic effect with pyrotinib and reverses pyrotinib resistant in HER2+ breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": P110α inhibitor alpelisib exhibits a synergistic effect with pyrotinib and reverses pyrotinib resistant in HER2+ breast cancer Introduction Breast cancer is the most diagnosed cancer and causes significant mortality in women [ 1 , 2 ]. Approximately 15-20% of patients with breast cancer overexpress human epidermal",none,high
pmid-37339176,37339176,Tipifarnib Potentiates the Antitumor Effects of PI3Kα Inhibition in PIK3CA- and HRAS-Dysregulated HNSCC via Convergent Inhibition of mTOR Activity.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pi3kα"": Tipifarnib Potentiates the Antitumor Effects of PI3Kα Inhibition in PIK3CA- and HRAS-Dysregulated HNSCC via Convergent Inhibition of mTOR Activity Introduction With nearly 900,000 new cases diagnosed each year, head and neck squamous cell carcinoma (HNSCC) is the sixth most prevalent cancer worldwide, and its incidence is increasing ( 1 ). HNSCC",none,high
pmid-37163178,37163178,Treating Alpelisib-Induced Hyperinsulinemia in Patients with Advanced Breast Cancer - A Real-Life Experience.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Treating Alpelisib-Induced Hyperinsulinemia in Patients with Advanced Breast Cancer – A Real-Life Experience Introduction Alterations in the PI3K pathway are drivers in several types of cancer including breast cancer, colorectal cancer, endometrial cancer, prostate cancer, glioblastoma and other solid tumor",none,high
pmid-37101291,37101291,"Multiple PIK3CA mutation clonality correlates with outcomes in taselisib + fulvestrant-treated ER+/HER2-, PIK3CA-mutated breast cancers.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": Multiple PIK3CA mutation clonality correlates with outcomes in taselisib + fulvestrant-treated ER+/HER2–, PIK3CA-mutated breast cancers Background The phosphatidylinositol 3-kinase (PI3K) pathway regulates pro-survival and pro-growth cellular signaling, but is frequently dysregulated in solid tumors [ 1 – 4",none,high
pmid-37044095,37044095,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""nf1"": N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer Introduction With over 2.2 million annual cases, breast cancer is the most frequent cancer in women and accounts for 685,000 annual deaths globally. 1 Despite considerably prolonged survival of early-stage breast cancer patients over t",none,high
pmid-36998707,36998707,Anti-tumor effects of low-dose metronomic vinorelbine in combination with alpelisib in breast cancer cells.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Anti-tumor effects of low-dose metronomic vinorelbine in combination with alpelisib in breast cancer cells Introduction With an incidence of 2.3 million and a mortality of 0.7 million cases per year, female breast cancer (BC) represents the most commonly diagnosed cancer and the fifth leading cause of cancer mortality worldwide (Sung et al., 2021[ 42 ]). In the advanced/",none,high
