paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-39543535,39543535,PMC11566382,10.1186/s12885-024-13125-5,Molecular profiling reveals novel therapeutic targets and clonal evolution in ovarian clear cell carcinoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11566382.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39497720,39497720,PMC11532092,10.3389/fonc.2024.1470827,The potential role of next-generation sequencing in identifying MET amplification and disclosing resistance mechanisms in NSCLC patients with osimertinib resistance.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11532092.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39497713,39497713,PMC11532185,10.3389/fonc.2024.1435537,Comprehensive liquid biopsy analysis for monitoring NSCLC patients under second-line osimertinib treatment.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11532185.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39476340,39476340,,10.1056/NEJMoa2404625,Inavolisib-Based Therapy in PIK3CA-Mutated Advanced Breast Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39469631,39469631,PMC11514072,10.3389/fphar.2024.1443422,Effects of BYL-719 (alpelisib) on human breast cancer stem cells to overcome drug resistance in human breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11514072.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39457497,39457497,PMC11505462,10.3390/biomedicines12102183,"A Novel AKT1, ERBB2, ESR1, KRAS, PIK3CA, and TP53 NGS Assay: A Non-Invasive Tool to Monitor Resistance Mechanisms to Hormonal Therapy and CDK4/6 Inhibitors.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11505462.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39456616,39456616,PMC11505998,10.3390/cancers16203520,"Functional Assessments of Gynecologic Cancer Models Highlight Differences Between Single-Node Inhibitors of the PI3K/AKT/mTOR Pathway and a Pan-PI3K/mTOR Inhibitor, Gedatolisib.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11505998.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39452555,39452555,PMC11508418,10.3390/jpm14101048,Personalized Treatment Strategies via Integration of Gene Expression Biomarkers in Molecular Profiling of Laryngeal Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11508418.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39409880,39409880,PMC11476299,10.3390/cancers16193259,PLK1 Inhibitor Onvansertib Enhances the Efficacy of Alpelisib in PIK3CA-Mutated HR-Positive Breast Cancer Resistant to Palbociclib and Endocrine Therapy: Preclinical Insights.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11476299.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39386783,39386783,PMC11462463,10.1016/j.heliyon.2024.e37873,Development and validation of a multi-marker liquid bead array assay for the simultaneous detection of PIK3CA and ESR1 hotspot mutations in single circulating tumor cells (CTCs).,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11462463.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39376013,39376013,PMC11458888,10.1002/cnr2.70023,Alpelisib and Immunotherapy: A Promising Combination for Recurrent and Metastatic Squamous Cell Carcinoma of the Head and Neck.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11458888.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39363320,39363320,PMC11451117,10.1186/s12943-024-02134-4,Deciphering resistance mechanisms in cancer: final report of MATCH-R study with a focus on molecular drivers and PDX development.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11451117.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39298693,39298693,PMC11581706,10.1200/PO.24.00258,Phase II Study of Samotolisib in Children and Young Adults With Tumors Harboring Phosphoinositide 3-Kinase/Mammalian Target of Rapamycin Pathway Alterations: Pediatric MATCH APEC1621D.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11581706.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39290454,39290454,PMC11405990,10.1016/j.ctro.2024.100853,Prognostic implications of HIF-1α expression in anal squamous cell carcinoma treated with intensity-modulated radiotherapy (IMRT).,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11405990.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39269823,39269823,PMC11491993,10.3233/CBM-230431,Circulating tumor DNA (ctDNA) as a biomarker of response to therapy in advanced Hepatocellular carcinoma treated with Nivolumab.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11491993.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39236276,39236276,PMC11575912,10.1200/JCO.24.00110,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11575912.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39214106,39214106,,10.1016/S1470-2045(24)00373-5,"Capivasertib and fulvestrant for patients with hormone receptor-positive, HER2-negative advanced breast cancer (CAPItello-291): patient-reported outcomes from a phase 3, randomised, double-blind, placebo-controlled trial.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39128978,39128978,,10.1002/ijc.35126,Genomic alterations associated with resistance and circulating tumor DNA dynamics for early detection of progression on CDK4/6 inhibitor in advanced breast cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39118880,39118880,PMC11304159,10.21037/tlcr-23-769,Intracranial response to capmatinib after progression on crizotinib in a patient with MET exon 14 skipping non-small cell lung cancer-a case report.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11304159.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39098137,39098137,,10.1016/j.compbiolchem.2024.108164,Exploring SALL4 as a significant prognostic marker in breast cancer and its association with progression pathways involved in cancer genesis.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39020533,39020533,PMC11384855,10.47162/RJME.65.2.05,"NGS mutational status on first diagnostic tissue, liquid biopsy and mastectomy in G2-G3 breast cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11384855.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38975874,38975874,PMC11528210,10.1158/2159-8290.CD-24-0177,Mechanisms of Resistance to Oncogenic KRAS Inhibition in Pancreatic Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11528210.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38927964,38927964,PMC11201395,10.3390/cancers16122259,Resistance to Targeted Inhibitors of the PI3K/AKT/mTOR Pathway in Advanced Oestrogen-Receptor-Positive Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11201395.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38920692,38920692,PMC11201409,10.3390/cells13121064,Combination Therapy Approach to Overcome the Resistance to PI3K Pathway Inhibitors in Gynecological Cancers.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11201409.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38912058,38912058,PMC11190075,10.3389/fonc.2024.1408664,Tailoring advanced breast cancer treatment after cyclin-dependent kinase 4/6 inhibitors progression - real-world data analysis.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11190075.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38873617,38873617,PMC11170471,10.1016/j.sjbs.2024.104029,Prevalence and effect of PIK3CA H1047R somatic mutation among Indian head and neck cancer patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11170471.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38839777,38839777,PMC11153628,10.1038/s41523-024-00648-0,Gedatolisib shows superior potency and efficacy versus single-node PI3K/AKT/mTOR inhibitors in breast cancer models.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11153628.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38833970,38833970,PMC11179085,10.1016/j.esmoop.2024.103465,Phase Ib dose-escalation trial of taselisib (GDC-0032) in combination with HER2-directed therapies in patients with advanced HER2+ breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11179085.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38815877,38815877,,10.1016/j.critrevonc.2024.104404,Navigating the complexity of PI3K/AKT pathway in HER-2 negative breast cancer: biomarkers and beyond.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-38812774,38812774,PMC11133600,10.3389/fonc.2024.1342346,Molecular profiling of metastatic breast cancer and target-based therapeutic matching in an Asian tertiary phase I oncology unit.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11133600.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38778166,38778166,PMC11111758,10.1038/s41698-024-00607-9,Osimertinib and palbociclib in an EGFR-mutated NSCLC with primary CDK4 amplification after progression under osimertinib.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11111758.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38741375,38741375,PMC11194449,10.1002/cac2.12547,Long-term survival outcomes and immune checkpoint inhibitor retreatment in patients with advanced cervical cancer treated with camrelizumab plus apatinib in the phase II CLAP study.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11194449.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
